id	code	name	rufname	rasse	geschlecht	geburtsdatum	gewicht_kg	groesse_cm	kunden_id	trainingsziele	notizen	felltyp	kastriert	fellfarbe	groesse_typ	herkunft	chip_nummer	created_at	updated_at	schema_version	version	status
019b6fbf-c2ba-7cc8-8881-b1f265d0650b	DT-356	Bandit	Bandit	Boxer	M	2012-12-25	0.00	NULL	019b6f8b-fc49-7883-b3d1-8f7149c81482			kurzhaar	NULL	Braun		Hund	276098104415985			1	0	
019b6fbf-c2ba-7d69-8ded-0160ebaa31b1	DT-359	Sandy	Sandy	Yorkshire Terrier	W	2013-01-16	0.00	NULL	019b6f8b-fc49-7259-af41-b496ed386424			lockig-gekraust	NULL			Hund	756098100552069			1	0	
019b6fbf-c2ba-7ddc-a7d7-449f3670c0b5	DT-403	Frida	frida	Golden Retriever	W	2013-06-21	0.00	NULL	019b6f8b-fc49-7f2f-9367-6db9788df401			langhaar	NULL	hellbraun		Hund	276098104690965			1	0	
019b6fbf-c2ba-7e12-b555-d26271451d7d	DT-354	Milka	Milka	Chihuahua kurzhaariger Schlag	W	2010-05-25	0.00	NULL	019b6f8b-fc49-7e2c-b2bb-c0ff73f83761			kurzhaar	NULL	weiss		Hund	756097200081754			1	0	
019b6fbf-c2ba-7e2c-ab58-912d6157feb8	DT-379	Jabo	Jabo	Entlebucher Sennenhund	M	2012-09-17	0.00	NULL	019b6f8b-fc49-7086-b47b-079fd0225afd				NULL	schwarz-braun-weiss		Hund	756098100620278			1	0	
019b6fbf-c2ba-7e45-9564-a6fc9b1f9943	DT-46__dup2	Nino	Nino	Belgischer Schäferhund Mix	M	2012-10-23	0.00	NULL	019b6f8b-fc48-75f9-924a-db1f37ca5727			kurzhaar	1	beige		Hund	756098100593209			1	0	
019b6fbf-c2ba-7e6f-9119-b06abe5b6191	DT-347	Caro	Caro	Alpenländische Dachsbracke	M	2009-12-03	0.00	NULL	019b6f8b-fc49-7309-84ec-d9eb4e46e494			kurzhaar	0	hirschrot		Hund	756098100470873			1	0	
019b6fbf-c2ba-7e8d-96d2-478f20076e9e	DT-358	Luna	Luna	Yorkshire Terrier	W	2010-03-30	0.00	NULL	019b6f8b-fc49-792b-ad7e-2dcfe62873a6				NULL			Hund	7560981001173			1	0	
019b6fbf-c2ba-7ea2-b8a3-ebf91921dfe0	DT-348	Rex	Rex	Jack-Russell-Terrier	M	2012-09-21	0.00	NULL	019b6f8b-fc49-74a5-9e5a-18e492ecf551			kurzhaar	1	tricolor braun		Hund	756098500071656			1	0	
019b6fbf-c2ba-7ee9-b595-5f17f69eab17	DT-350	Snoopy	Snoopy	Chihuahua langhaariger Schlag	M	2009-11-26	0.00	NULL	019b6f8b-fc49-78a6-b9c2-4611644af0e2			langhaar	NULL	weiss mit schwarzen Flecken		Hund	756097200089684			1	0	
019b6fbf-c2ba-7f88-a833-d1474fe3396e	DT-398	Lenni	Lenni	Appenzeller/Schäfer	M	2006-08-01	0.00	NULL	019b6f8b-fc49-7f8b-a09d-652a6922a442				NULL			Hund	756097200040764			1	0	
019b73a4-a4f2-72cc-b278-262a8f78cb0a	H-404	Enaroo	Naru	Holl. Schäferhund Kurzhaar	Rüde		NULL	NULL	019b6f8b-fc43-7f7a-9a23-a31fda684482		Ein bisschen gestört	Mittel-Kurz	0	Schwarz,	M	züchter		2025-12-31T09:02:08.626Z	2025-12-31T09:02:08.626Z	1	0	aktiv
019bb769-b262-74ae-8c0f-1baddf9280a3	H-405	test	test	test	Hündin	2026-01-13	NULL	NULL	019b6f8b-fc43-7f7a-9a23-a31fda684482	test	test	test	NULL	test				2026-01-13T12:51:56.129Z	2026-01-13T12:51:56.130Z	1	0	aktiv
019bc186-2e63-74d1-bd96-2f5ad4ac2ba2		Akihito2	Aki2	Akita Inu	Rüde	22.07.2025	NULL	NULL	019bc186-2904-7b07-958c-d86e4bd60083				NULL					2026-01-15T11:59:15.043Z	2026-01-15T11:59:15.044Z	1	0	
019bc269-4cf6-789d-99e8-0b2c915ad907		Akihito2	Aki2	Akita Inu	Rüde	22.07.2025	NULL	NULL	019bc269-4274-70b8-b769-ef19596d7c00				NULL					2026-01-15T16:07:19.542Z	2026-01-15T16:07:19.542Z	1	0	
